ID,place_id,afe_find_id,Location,Status,Denomination,Issuer,Mint,Date,References,Remarks,Bibliography
247,33,3793,"Donnersberg (Donnersbergkreis), Donnersberg Oppidu",Official,Potin,Leuci,Unidentifizierte Münzstätte,LT D1,,No remarks,"etailed Result








































ID: 247





Picture AFE_4783_A134-08_a.jpgOriginator: RGKLicense: (c) GDKE SpeyerPicture AFE_4785_A134-08_r.jpgOriginator: RGKLicense: (c) GDKE Speyer 




Name
Value


ID247LocationDonnersberg (Donnersbergkreis), Donnersberg OppidumStatusOfficialDenominationPotinIssuerLeuciMintUnidentifizierte MünzstätteDateLT D1ReferencesScheers, Traité, 186 cl. IjWeight4.72Heritage officeGDKE.SpeyerCollectionLandesarchäologie SpeyerInventory NumberE2009/0210"
248,33,3793,"Donnersberg (Donnersbergkreis), Donnersberg Oppidu",Official,Potin,Leuci,Unidentifizierte Münzstätte,LT D1,,No remarks,"etailed Result








































ID: 248





Picture AFE_4743_A135-08_a.jpgOriginator: RGKLicense: (c) GDKE SpeyerPicture AFE_4745_A135-08_r.jpgOriginator: RGKLicense: (c) GDKE Speyer 




Name
Value


ID248LocationDonnersberg (Donnersbergkreis), Donnersberg OppidumStatusOfficialDenominationPotinIssuerLeuciMintUnidentifizierte MünzstätteDateLT D1ReferencesScheers, Traité, 186 cl. IjHeritage officeGDKE.SpeyerCollectionLandesarchäologie SpeyerInventory NumberE2009/0211"
249,33,3793,"Donnersberg (Donnersbergkreis), Donnersberg Oppidu",Official,Potin,Leuci,Unidentifizierte Münzstätte,LT D1,,No remarks,"etailed Result








































ID: 249





Picture AFE_4747_A136-08_a.jpgOriginator: RGKLicense: (c) GDKE SpeyerPicture AFE_4749_A136-08_r.jpgOriginator: RGKLicense: (c) GDKE Speyer 




Name
Value


ID249LocationDonnersberg (Donnersbergkreis), Donnersberg OppidumStatusOfficialDenominationPotinIssuerLeuciMintUnidentifizierte MünzstätteDateLT D1ReferencesScheers, Traité, 186 cl. IjWeight4.5Heritage officeGDKE.Speyer"
250,33,3793,"Donnersberg (Donnersbergkreis), Donnersberg Oppidu",Official,Potin,Leuci,Unidentifizierte Münzstätte,LT D1,,No remarks,"etailed Result








































ID: 250





Picture AFE_4751_A137-08_a.jpgOriginator: RGKLicense: (c) GDKE SpeyerPicture AFE_4753_A137-08_r.jpgOriginator: RGKLicense: (c) GDKE Speyer 




Name
Value


ID250LocationDonnersberg (Donnersbergkreis), Donnersberg OppidumStatusOfficialDenominationPotinIssuerLeuciMintUnidentifizierte MünzstätteDateLT D1ReferencesScheers, Traité, 186 cl. IcWeight3.77Heritage officeGDKE.Speyer"
251,33,3793,"Donnersberg (Donnersbergkreis), Donnersberg Oppidu",Official,Potin,Leuci,Unidentifizierte Münzstätte,LT D1,"Scheers, Traité, 186 cl. Ij var.",No remarks,"etailed Result








































ID: 251





Picture AFE_4755_A138-08_a.jpgOriginator: RGKLicense: (c) GDKE SpeyerPicture AFE_4757_A138-08_r.jpgOriginator: RGKLicense: (c) GDKE Speyer 




Name
Value


ID251LocationDonnersberg (Donnersbergkreis), Donnersberg OppidumStatusOfficialDenominationPotinIssuerLeuciMintUnidentifizierte MünzstätteDateLT D1ReferencesScheers, Traité, 186 cl. Ij var.Obv./Rev.Rs.: Punkt über Lilie.Weight5.23Heritage officeGDKE.SpeyerCollectionLandesarchäologie SpeyerInventory NumberE2009/0214"
253,33,3793,"Donnersberg (Donnersbergkreis), Donnersberg Oppidu",Official,Potin,Leuci,Unidentifizierte Münzstätte,LT D1,,No remarks,"etailed Result








































ID: 253





Picture AFE_3703_A039-09_a.jpgOriginator: RGKLicense: (c) GDKE SpeyerPicture AFE_3705_A039-09_r.jpgOriginator: RGKLicense: (c) GDKE Speyer 




Name
Value


ID253LocationDonnersberg (Donnersbergkreis), Donnersberg OppidumStatusOfficialDenominationPotinIssuerLeuciMintUnidentifizierte MünzstätteDateLT D1ReferencesScheers, Traité, 186 cl. IcWeight4.36Heritage officeGDKE.Speyer"
254,33,3793,"Donnersberg (Donnersbergkreis), Donnersberg Oppidu",Official,Potin,"LeuciDateLT D1ReferencesScheers, Traité, 186 cl. IjWeight4.02Heritage officeGDKE.SpeyerCollectionLandesarchäologie SpeyerInventory NumberE2011/0046 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=254
















","






Detailed Result








































ID: 254





Picture AFE_3733_A043-09_a.jpgOriginator: RGKLicense: (c) GDKE SpeyerPicture AFE_3735_A043-09_r.jpgOriginator: RGKLicense: (c) GDKE Speyer 




Name
Value


ID254LocationDonnersberg (Donnersbergkreis), Donnersberg OppidumStatusOfficialDenominationPotinIssuerLeuci",LT D1,,No remarks,"etailed Result








































ID: 254





Picture AFE_3733_A043-09_a.jpgOriginator: RGKLicense: (c) GDKE SpeyerPicture AFE_3735_A043-09_r.jpgOriginator: RGKLicense: (c) GDKE Speyer 




Name
Value


ID254LocationDonnersberg (Donnersbergkreis), Donnersberg OppidumStatusOfficialDenominationPotinIssuerLeuciDateLT D1ReferencesScheers, Traité, 186 cl. IjWeight4.02Heritage officeGDKE.SpeyerCollectionLandesarchäologie SpeyerInventory NumberE2011/0046"
255,33,3793,"Donnersberg (Donnersbergkreis), Donnersberg Oppidu",Official,Potin,Leuci,Unidentifizierte Münzstätte,LT D1,,No remarks,"etailed Result








































ID: 255





Picture AFE_3741_A045-09_a.jpgOriginator: RGKLicense: (c) GDKE SpeyerPicture AFE_3743_A045-09_r.jpgOriginator: RGKLicense: (c) GDKE Speyer 




Name
Value


ID255LocationDonnersberg (Donnersbergkreis), Donnersberg OppidumStatusOfficialDenominationPotinIssuerLeuciMintUnidentifizierte MünzstätteDateLT D1ReferencesScheers, Traité, 186 cl. IjWeight4.48Heritage officeGDKE.SpeyerCollectionLandesarchäologie SpeyerInventory NumberE2011/0048"
256,33,3793,"Donnersberg (Donnersbergkreis), Donnersberg Oppidu",Official,Kleinsilber,Süddeutsche Kelten,Unidentifizierte Münzstätte,LT C2/D1,,No remarks,"etailed Result








































ID: 256





Picture AFE_3719_A042-09A_a.jpgOriginator: RGKLicense: (c) GDKE SpeyerPicture AFE_3721_A042-09A_r.jpgOriginator: RGKLicense: (c) GDKE Speyer 




Name
Value


ID256LocationDonnersberg (Donnersbergkreis), Donnersberg OppidumStatusOfficialDenominationKleinsilberIssuerSüddeutsche KeltenMintUnidentifizierte MünzstätteDateLT C2/D1ReferencesKellner, Manching, Manching 1/2?Weight0.13Heritage officeGDKE.SpeyerCollectionLandesarchäologie SpeyerInventory NumberE2011/0045a"
257,33,3793,"Donnersberg (Donnersbergkreis), Donnersberg Oppidu",Official,Kleinsilber,Süddeutsche Kelten,Unidentifizierte Münzstätte,LT C2/D1,,No remarks,"etailed Result








































ID: 257





Picture AFE_3725_A042-09AB_r.jpgOriginator: RGKLicense: (c) GDKE SpeyerPicture AFE_3727_A042-09AB_a.jpgOriginator: RGKLicense: (c) GDKE Speyer 




Name
Value


ID257LocationDonnersberg (Donnersbergkreis), Donnersberg OppidumStatusOfficialDenominationKleinsilberIssuerSüddeutsche KeltenMintUnidentifizierte MünzstätteDateLT C2/D1ReferencesKellner, Manching, Manching 2Weight0.18Heritage officeGDKE.SpeyerCollectionLandesarchäologie SpeyerInventory NumberE2011/0045b"
289,34,2259,"Altkönig, Altkönig",No status,Siliqua,Constantinus III.,Lugdunum,407-408,,Nach Foto bestimmt.Weight1.6,"Böhme, Altkönig, Der ""Altkönig"" im Taunus als Höhenstation des 4./5. Jahrhunderts. Grosso Modo, in: N. Krohn / U. Koch (Hrsg.), Quellen und Funde aus Spätantike und Mittelalter. Festschrift für Gerhard Fingerlin zum 75. Geburtstag. Forschungen zu Spätantike und Mittelalter 1 (Weinstadt 2012) 7–24, Abb. 1"
303,36,3735,"Uthleben, UthlebenDenomination1/4 StaterIssuerSüddeutsche KeltenRemarksStempelgleich mit einem Stück aus Pollanten (Kellner 1990, Tafel 41, Nr. 947).Weight3 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=303












","




Detailed Result








































ID: 303


Name
Value


ID303LocationUthleben, Uthleben",1/4 Stater,"Süddeutsche KeltenRemarksStempelgleich mit einem Stück aus Pollanten (Kellner 1990, Tafel 41, Nr. 947).Weight3 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=303













","






Detailed Result








































ID: 303


Name
Value


ID303LocationUthleben, UthlebenDenomination1/4 StaterIssuerSüddeutsche KeltenRemarksStempelgleich mit einem Stück aus Pollanten (Kellner 1990, Tafel 41, Nr. 947).Weight3 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=303













","






Detailed Result








































ID: 303


Name
Value


ID303LocationUthleben, UthlebenDenomination1/4 StaterIssuerSüddeutsche Kelten",,"Stempelgleich mit einem Stück aus Pollanten (Kellner 1990, Tafel 41, Nr. 947).Weight3 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=303













","etailed Result








































ID: 303


Name
Value


ID303LocationUthleben, UthlebenDenomination1/4 StaterIssuerSüddeutsche KeltenRemarksStempelgleich mit einem Stück aus Pollanten (Kellner 1990, Tafel 41, Nr. 947).Weight3"
1678,131,123,"Wetzlar-Niedergirmes, Niedergirmes Hortfund 199",Official,Denarius,Vespasianus,Roma,75,,"



Detailed Result








































ID: 1678





Picture AFE_22_001678.jpgOriginator: Marianne Romisch, Goethe UniversitätLicense:  




Name
Value


ID1678LocationWetzlar-Niedergirmes, Niedergirmes Hortfund 1990StatusOfficialDenominationDenariusIssuerVespasianusMintRomaDate75ReferencesRIC 2.1 (2 ed.), 777 RIC 2 (1 ed.), 93","Wigg / Wigg (1994) Münzschatzfund, Ein römerzeitlicher Münzschatzfund aus dem Lahntal bei Wetzlar. Germania 72, 1994, 298–314, Nr. 1CollectionMuseum Stadt Wetzlar"
1679,131,123,"Wetzlar-Niedergirmes, Niedergirmes Hortfund 199",Official,Denarius,Titus,Roma,79,,"



Detailed Result








































ID: 1679





Picture AFE_29_001679.jpgOriginator: Marianne Romisch, Goethe UniversitätLicense:  




Name
Value


ID1679LocationWetzlar-Niedergirmes, Niedergirmes Hortfund 1990StatusOfficialDenominationDenariusIssuerTitusMintRomaDate79ReferencesRIC (2 ed.), 30","Wigg / Wigg (1994) Münzschatzfund, Ein römerzeitlicher Münzschatzfund aus dem Lahntal bei Wetzlar. Germania 72, 1994, 298–314, Nr. 2CollectionMuseum Stadt Wetzlar"
1680,131,123,"Wetzlar-Niedergirmes, Niedergirmes Hortfund 199",Official,Denarius,Titus,Roma,79,"RIC (2 ed.), 49BibliographyWigg / Wigg (1994) Münzschatzfund, Ein römerzeitlicher Münzschatzfund aus dem Lahntal bei Wetzlar. Germania 72, 1994, 298–314, Nr. 3CollectionMuseum Stadt Wetzlar 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=1680













","



Detailed Result








































ID: 1680


Name
Value


ID1680LocationWetzlar-Niedergirmes, Niedergirmes Hortfund 1990StatusOfficialDenominationDenariusIssuerTitusMintRomaDate79ReferencesRIC (2 ed.), 49","Wigg / Wigg (1994) Münzschatzfund, Ein römerzeitlicher Münzschatzfund aus dem Lahntal bei Wetzlar. Germania 72, 1994, 298–314, Nr. 3CollectionMuseum Stadt Wetzlar"
1681,131,123,"Wetzlar-Niedergirmes, Niedergirmes Hortfund 199",Official,Denarius,Titus,Roma,80-81,"RIC 2.1 (2 ed.), 266 RIC 2 (1 ed.), 50BibliographyWigg / Wigg (1994) Münzschatzfund, Ein römerzeitlicher Münzschatzfund aus dem Lahntal bei Wetzlar. Germania 72, 1994, 298–314, Nr. 4CollectionMuseum Stadt Wetzlar 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=1681













","



Detailed Result








































ID: 1681


Name
Value


ID1681LocationWetzlar-Niedergirmes, Niedergirmes Hortfund 1990StatusOfficialDenominationDenariusIssuerTitusIssued forDomitianusMintRomaDate80-81ReferencesRIC 2.1 (2 ed.), 266 RIC 2 (1 ed.), 50","Wigg / Wigg (1994) Münzschatzfund, Ein römerzeitlicher Münzschatzfund aus dem Lahntal bei Wetzlar. Germania 72, 1994, 298–314, Nr. 4CollectionMuseum Stadt Wetzlar"
1682,131,123,"Wetzlar-Niedergirmes, Niedergirmes Hortfund 199",Official,Denarius,Domitianus,Roma,88,"RIC (2 ed.), 593","



Detailed Result








































ID: 1682


Name
Value


ID1682LocationWetzlar-Niedergirmes, Niedergirmes Hortfund 1990StatusOfficialDenominationDenariusIssuerDomitianusMintRomaDate88ReferencesRIC (2 ed.), 593Obv./Rev.Rs.: Minerva n. l. m. Blitz u. Speer, r. am Boden Schild. IMPXVCOSXIIIICENSPPP. vgl. RIC 37.","Wigg / Wigg (1994) Münzschatzfund, Ein römerzeitlicher Münzschatzfund aus dem Lahntal bei Wetzlar. Germania 72, 1994, 298–314, Nr. 5CollectionMuseum Stadt Wetzlar"
1683,131,123,"Wetzlar-Niedergirmes, Niedergirmes Hortfund 199",Official,Denarius,Domitianus,Roma,88-89,"RIC (2 ed.), 670","



Detailed Result








































ID: 1683


Name
Value


ID1683LocationWetzlar-Niedergirmes, Niedergirmes Hortfund 1990StatusOfficialDenominationDenariusIssuerDomitianusMintRomaDate88-89ReferencesRIC (2 ed.), 670Obv./Rev.Vs.: IMPCAESDOMITAVG-GERMPMTRPVIII.","Wigg / Wigg (1994) Münzschatzfund, Ein römerzeitlicher Münzschatzfund aus dem Lahntal bei Wetzlar. Germania 72, 1994, 298–314, Nr. 6CollectionMuseum Stadt Wetzlar"
1684,131,123,"Wetzlar-Niedergirmes, Niedergirmes Hortfund 199",Official,Denarius,Domitianus,Roma,90-91,"RIC (2 ed.), 722BibliographyWigg / Wigg (1994) Münzschatzfund, Ein römerzeitlicher Münzschatzfund aus dem Lahntal bei Wetzlar. Germania 72, 1994, 298–314, Nr. 7CollectionMuseum Stadt Wetzlar 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=1684













","



Detailed Result








































ID: 1684


Name
Value


ID1684LocationWetzlar-Niedergirmes, Niedergirmes Hortfund 1990StatusOfficialDenominationDenariusIssuerDomitianusMintRomaDate90-91ReferencesRIC (2 ed.), 722","Wigg / Wigg (1994) Münzschatzfund, Ein römerzeitlicher Münzschatzfund aus dem Lahntal bei Wetzlar. Germania 72, 1994, 298–314, Nr. 7CollectionMuseum Stadt Wetzlar"
1685,131,123,"Wetzlar-Niedergirmes, Niedergirmes Hortfund 199",Official,Denarius,Domitianus,Roma,90-91,"RIC (2 ed.), 722BibliographyWigg / Wigg (1994) Münzschatzfund, Ein römerzeitlicher Münzschatzfund aus dem Lahntal bei Wetzlar. Germania 72, 1994, 298–314, Nr. 8CollectionMuseum Stadt Wetzlar 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=1685













","



Detailed Result








































ID: 1685


Name
Value


ID1685LocationWetzlar-Niedergirmes, Niedergirmes Hortfund 1990StatusOfficialDenominationDenariusIssuerDomitianusMintRomaDate90-91ReferencesRIC (2 ed.), 722","Wigg / Wigg (1994) Münzschatzfund, Ein römerzeitlicher Münzschatzfund aus dem Lahntal bei Wetzlar. Germania 72, 1994, 298–314, Nr. 8CollectionMuseum Stadt Wetzlar"
1697,131,123,"Wetzlar-Niedergirmes, Niedergirmes Hortfund 199",Official,Denarius,Nerva,Roma,97,"RIC, 24BibliographyWigg / Wigg (1994) Münzschatzfund, Ein römerzeitlicher Münzschatzfund aus dem Lahntal bei Wetzlar. Germania 72, 1994, 298–314, Nr. 9CollectionMuseum Stadt Wetzlar 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=1697













","



Detailed Result








































ID: 1697


Name
Value


ID1697LocationWetzlar-Niedergirmes, Niedergirmes Hortfund 1990StatusOfficialDenominationDenariusIssuerNervaMintRomaDate97ReferencesRIC, 24","Wigg / Wigg (1994) Münzschatzfund, Ein römerzeitlicher Münzschatzfund aus dem Lahntal bei Wetzlar. Germania 72, 1994, 298–314, Nr. 9CollectionMuseum Stadt Wetzlar"
1698,131,123,"Wetzlar-Niedergirmes, Niedergirmes Hortfund 199",Official,Denarius,Nerva,Roma,"97BibliographyWigg / Wigg (1994) Münzschatzfund, Ein römerzeitlicher Münzschatzfund aus dem Lahntal bei Wetzlar. Germania 72, 1994, 298–314, Nr. 10CollectionMuseum Stadt Wetzlar 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=1698













",,"



Detailed Result








































ID: 1698


Name
Value


ID1698LocationWetzlar-Niedergirmes, Niedergirmes Hortfund 1990StatusOfficialDenominationDenariusIssuerNervaMintRomaDate97","Wigg / Wigg (1994) Münzschatzfund, Ein römerzeitlicher Münzschatzfund aus dem Lahntal bei Wetzlar. Germania 72, 1994, 298–314, Nr. 10CollectionMuseum Stadt Wetzlar"
1699,131,123,"Wetzlar-Niedergirmes, Niedergirmes Hortfund 199",Official,Denarius,Traianus,Roma,"98-99BibliographyWigg / Wigg (1994) Münzschatzfund, Ein römerzeitlicher Münzschatzfund aus dem Lahntal bei Wetzlar. Germania 72, 1994, 298–314, Nr. 11CollectionMuseum Stadt Wetzlar 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=1699













",,"



Detailed Result








































ID: 1699


Name
Value


ID1699LocationWetzlar-Niedergirmes, Niedergirmes Hortfund 1990StatusOfficialDenominationDenariusIssuerTraianusMintRomaDate98-99","Wigg / Wigg (1994) Münzschatzfund, Ein römerzeitlicher Münzschatzfund aus dem Lahntal bei Wetzlar. Germania 72, 1994, 298–314, Nr. 11CollectionMuseum Stadt Wetzlar"
1700,131,123,"Wetzlar-Niedergirmes, Niedergirmes Hortfund 199",Official,Denarius,Traianus,Roma,"98-99Obv./Rev.Rs.: einfaches Füllhorn.BibliographyWigg / Wigg (1994) Münzschatzfund, Ein römerzeitlicher Münzschatzfund aus dem Lahntal bei Wetzlar. Germania 72, 1994, 298–314, Nr. 12CollectionMuseum Stadt Wetzlar 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=1700













",,"



Detailed Result








































ID: 1700


Name
Value


ID1700LocationWetzlar-Niedergirmes, Niedergirmes Hortfund 1990StatusOfficialDenominationDenariusIssuerTraianusMintRomaDate98-99Obv./Rev.Rs.: einfaches Füllhorn.","Wigg / Wigg (1994) Münzschatzfund, Ein römerzeitlicher Münzschatzfund aus dem Lahntal bei Wetzlar. Germania 72, 1994, 298–314, Nr. 12CollectionMuseum Stadt Wetzlar"
1701,131,123,"Wetzlar-Niedergirmes, Niedergirmes Hortfund 199",Official,Denarius,Traianus,Roma,"98-99BibliographyWigg / Wigg (1994) Münzschatzfund, Ein römerzeitlicher Münzschatzfund aus dem Lahntal bei Wetzlar. Germania 72, 1994, 298–314, Nr. 13CollectionMuseum Stadt Wetzlar 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=1701













",,"



Detailed Result








































ID: 1701


Name
Value


ID1701LocationWetzlar-Niedergirmes, Niedergirmes Hortfund 1990StatusOfficialDenominationDenariusIssuerTraianusMintRomaDate98-99","Wigg / Wigg (1994) Münzschatzfund, Ein römerzeitlicher Münzschatzfund aus dem Lahntal bei Wetzlar. Germania 72, 1994, 298–314, Nr. 13CollectionMuseum Stadt Wetzlar"
